transactie_id;datum;tijd;klant_id;postcode;gender;leeftijd;email;categorie;aantal_items;bedrag_excl_korting;korting;bedrag_totaal;betaalmethode;medewerker_id
TX001216;2026-02-18;11:15:41;K00707;;;;;Dames;3;320,81;0;320,81;Contant;MW003
TX002327;2026-02-18;11:25:22;K00236;;;;;Dames;4;349,57;0;349,57;Pin;MW002
TX001212;2026-02-18;12:10:49;K00381;5025;M;43;k00381@example.com;Sale;2;77,42;0;77,42;Creditcard;MW004
TX001074;2026-02-18;12:56:38;K00720;;;;;Accessoires;4;60,74;0;60,74;Creditcard;MW002
TX000640;2026-02-18;13:38:26;K00078;;;;;Accessoires;3;136,46;0;136,46;Pin;MW004
TX000497;2026-02-18;13:53:41;K00385;5038;M;25;k00385@example.com;Dames;1;74,67;0;74,67;Pin;MW001
TX001691;2026-02-18;14:08:10;K00244;5014;M;19;k00244@example.com;Sale;4;196,81;0;196,81;Pin;MW001
TX000842;2026-02-18;14:53:17;K00591;5014;M;31;k00591@example.com;Accessoires;2;159,93;0;159,93;Pin;MW003
TX001077;2026-02-18;15:02:13;K00057;4001;V;29;k00057@example.com;Heren;3;274,01;0;274,01;Contant;MW004
TX001451;2026-02-18;15:02:43;K00260;;;;;Heren;4;388,4;0;388,4;Contant;MW001
TX000172;2026-02-18;16:37:05;K00566;;;;;Heren;4;364,85;0;364,85;Pin;MW004
TX001001;2026-02-18;16:38:30;K00602;5038;M;19;k00602@example.com;Dames;6;346,12;0;346,12;Pin;MW003
TX002270;2026-02-18;18:38:39;K00472;;;;;Dames;2;131,2;0;131,2;Creditcard;MW002
TX000327;2026-02-18;19:54:21;K00732;5014;M;30;k00732@example.com;Accessoires;4;318,61;0;318,61;Pin;MW002
TX001980;2026-02-19;10:04:00;K00020;4001;V;32;k00020@example.com;Heren;5;244,93;0;244,93;Creditcard;MW004
TX001929;2026-02-19;10:23:00;K00767;;;;;Accessoires;3;226,55;0;226,55;Pin;MW002
TX001261;2026-02-19;10:25:06;K00046;4001;M;25;k00046@example.com;Dames;4;413,01;0;413,01;Contant;MW004
TX001873;2026-02-19;10:34:55;K00302;4001;V;23;k00302@example.com;Dames;4;347,35;0;347,35;Pin;MW001
TX001140;2026-02-19;10:37:50;K00356;5038;V;53;k00356@example.com;Dames;2;176,68;0;176,68;Creditcard;MW002
TX001283;2026-02-19;10:48:32;K00022;;;;;Schoenen;1;98,85;0;98,85;Pin;MW003
TX000948;2026-02-19;10:59:28;K00464;;;;;Dames;1;99,46;9,39;90,07;Pin;MW003
TX002042;2026-02-19;11:36:05;K00147;;;;;Heren;1;68,37;0;68,37;Pin;MW004
TX000129;2026-02-19;11:40:37;K00780;5038;V;26;k00780@example.com;Accessoires;1;19,88;0;19,88;Contant;MW003
TX002234;2026-02-19;11:48:50;K00707;;;;;Accessoires;2;142,07;0;142,07;Creditcard;MW003
TX002333;2026-02-19;11:50:38;K00510;4001;V;39;k00510@example.com;Dames;2;209,36;0;209,36;Pin;MW002
TX000922;2026-02-19;11:58:06;K00623;;;;;Dames;1;85,16;0;85,16;Creditcard;MW003
TX001291;2026-02-19;11:59:10;K00208;4001;V;24;k00208@example.com;Dames;7;444,9;0;444,9;Pin;MW003
TX000996;2026-02-19;12:10:19;K00666;5042;V;33;k00666@example.com;Heren;1;50,32;0;50,32;Contant;MW003
TX001070;2026-02-19;12:11:59;K00421;;;;;Dames;2;186,54;0;186,54;Contant;MW003
TX000070;2026-02-19;12:22:00;K00511;5042;M;46;k00511@example.com;Heren;4;217,41;34,92;182,49;Pin;MW001
TX001247;2026-02-19;12:36:02;K00016;4001;V;41;k00016@example.com;Dames;2;153,41;0;153,41;Pin;MW002
TX000075;2026-02-19;13:17:59;K00192;;;;;Dames;4;355,36;0;355,36;Pin;MW003
TX000811;2026-02-19;14:11:02;K00306;5042;V;23;k00306@example.com;Dames;3;134,66;0;134,66;Creditcard;MW001
TX001973;2026-02-19;14:11:06;K00571;5014;V;33;k00571@example.com;Dames;3;177,4;0;177,4;Pin;MW002
TX000961;2026-02-19;14:34:00;K00017;5038;V;24;k00017@example.com;Heren;3;264,36;0;264,36;Pin;MW001
TX001239;2026-02-19;15:41:06;K00492;;;;;Sale;1;38,16;0;38,16;Contant;MW004
TX002057;2026-02-19;15:48:33;K00559;5038;M;48;k00559@example.com;Heren;3;129,55;0;129,55;Pin;MW002
TX002306;2026-02-19;16:06:11;K00001;4001;V;75;k00001@example.com;Schoenen;2;207,04;0;207,04;Creditcard;MW004
TX001114;2026-02-19;16:16:32;K00084;;;;;Dames;4;247,48;0;247,48;Creditcard;MW002
TX000012;2026-02-19;16:27:09;K00327;5042;M;36;k00327@example.com;Schoenen;3;280,12;0;280,12;Pin;MW002
TX001520;2026-02-19;16:29:28;K00537;5262;V;42;k00537@example.com;Accessoires;4;65,5;0;65,5;Contant;MW004
TX000461;2026-02-19;16:49:47;K00564;;;;;Accessoires;2;97,96;0;97,96;Pin;MW003
TX001168;2026-02-19;17:01:29;K00554;5038;V;28;k00554@example.com;Dames;3;256,55;0;256,55;Contant;MW003
TX001196;2026-02-19;17:05:06;K00062;4001;M;34;k00062@example.com;Dames;4;303,63;0;303,63;Pin;MW001
TX000325;2026-02-19;17:08:31;K00173;;;;;Accessoires;3;66,31;0;66,31;Pin;MW001
TX000547;2026-02-19;17:27:24;K00338;;;;;Heren;4;193,48;0;193,48;Pin;MW002
TX000531;2026-02-19;17:33:45;K00742;;;;;Schoenen;3;386,65;0;386,65;Pin;MW002
TX001422;2026-02-19;18:14:41;K00277;5262;M;35;k00277@example.com;Dames;4;288,19;0;288,19;Pin;MW003
TX001535;2026-02-19;18:24:41;K00427;5121;V;23;k00427@example.com;Schoenen;2;148,82;0;148,82;Creditcard;MW003
TX000868;2026-02-20;10:15:19;K00390;5025;V;42;k00390@example.com;Schoenen;1;134,76;0;134,76;Pin;MW002
TX000217;2026-02-20;10:27:31;K00118;;;;;Heren;5;525,71;0;525,71;Contant;MW002
TX000925;2026-02-20;10:30:18;K00513;5121;V;66;k00513@example.com;Sale;2;64,02;0;64,02;Pin;MW004
TX000881;2026-02-20;10:32:15;K00443;5038;V;43;k00443@example.com;Dames;5;349,37;0;349,37;Pin;MW001
TX001817;2026-02-20;10:35:00;K00585;;;;;Dames;5;429,87;0;429,87;Pin;MW001
TX001473;2026-02-20;10:57:50;K00007;5014;V;32;k00007@example.com;Dames;2;73,93;0;73,93;Contant;MW003
TX001723;2026-02-20;11:23:30;K00579;4001;V;18;k00579@example.com;Dames;3;287,81;0;287,81;Creditcard;MW001
TX000708;2026-02-20;11:30:18;K00373;;;;;Schoenen;3;322,05;0;322,05;Contant;MW001
TX001879;2026-02-20;11:58:38;K00385;;;;;Dames;3;336,02;0;336,02;Pin;MW003
TX000473;2026-02-20;12:44:43;K00651;;;;;Heren;4;174,07;0;174,07;Pin;MW002
TX001425;2026-02-20;12:48:27;K00656;5042;V;35;k00656@example.com;Accessoires;3;125,83;0;125,83;Pin;MW001
TX001126;2026-02-20;12:50:04;K00052;5014;V;26;k00052@example.com;Dames;2;73,17;0;73,17;Pin;MW004
TX000308;2026-02-20;13:03:23;K00735;;;;;Heren;7;499,94;0;499,94;Pin;MW004
TX000804;2026-02-20;13:18:46;K00644;;;;;Dames;4;387,74;0;387,74;Pin;MW003
TX000911;2026-02-20;13:20:36;K00092;5014;V;23;k00092@example.com;Schoenen;3;324,06;0;324,06;Creditcard;MW002
TX000758;2026-02-20;13:23:34;K00510;5014;V;22;k00510@example.com;Accessoires;4;250,93;16,88;234,05;Creditcard;MW001
TX002123;2026-02-20;13:57:50;K00349;;;;;Accessoires;2;37,37;0;37,37;Creditcard;MW002
TX000568;2026-02-20;14:09:00;K00185;;;;;Dames;3;218,57;0;218,57;Pin;MW004
TX002273;2026-02-20;14:29:38;K00708;5046;M;46;k00708@example.com;Accessoires;2;105,68;0;105,68;Pin;MW004
TX002294;2026-02-20;14:33:48;K00110;;;;;Accessoires;1;47,9;0;47,9;Creditcard;MW002
TX000646;2026-02-20;14:58:02;K00491;;;;;Schoenen;3;260,79;0;260,79;Pin;MW003
TX002162;2026-02-20;15:08:10;K00640;4001;V;40;k00640@example.com;Schoenen;3;263,91;0;263,91;Contant;MW001
TX000580;2026-02-20;15:42:57;K00592;;;;;Accessoires;4;132,96;0;132,96;Creditcard;MW004
TX000402;2026-02-20;15:48:06;K00633;;;;;Schoenen;2;231,02;0;231,02;Pin;MW003
TX000619;2026-02-20;16:23:41;K00653;;;;;Dames;3;296,09;0;296,09;Pin;MW003
TX002267;2026-02-20;16:44:06;K00715;5038;V;19;k00715@example.com;Dames;4;458,48;0;458,48;Pin;MW002
TX000025;2026-02-20;16:47:13;K00649;;;;;Schoenen;3;326,19;0;326,19;Pin;MW003
TX000732;2026-02-20;17:17:57;K00429;;;;;Dames;5;577,42;0;577,42;Creditcard;MW004
TX000614;2026-02-20;17:35:57;K00133;;;;;Heren;2;217,58;0;217,58;Pin;MW002
TX000321;2026-02-20;17:41:55;K00497;;;;;Heren;2;85,52;0;85,52;Pin;MW001
TX000754;2026-02-20;18:20:10;K00594;5038;V;31;k00594@example.com;Accessoires;3;215,58;0;215,58;Contant;MW003
TX001573;2026-02-20;19:05:52;K00700;;;;;Sale;1;29,63;0;29,63;Pin;MW001
TX001640;2026-02-20;19:56:39;K00322;;;;;Heren;2;145,91;0;145,91;Contant;MW001
TX000343;2026-02-21;10:14:44;K00360;5014;M;18;k00360@example.com;Heren;3;143,31;0;143,31;Creditcard;MW003
TX001531;2026-02-21;10:23:35;K00114;5262;V;18;k00114@example.com;Schoenen;1;139,81;0;139,81;Pin;MW003
TX000551;2026-02-21;11:07:30;K00260;4001;V;48;k00260@example.com;Heren;2;163,8;0;163,8;Pin;MW003
TX001250;2026-02-21;11:24:56;K00273;5025;V;21;k00273@example.com;Dames;3;129,99;0;129,99;Creditcard;MW001
TX001915;2026-02-21;12:30:51;K00057;;;;;Sale;2;90,16;0;90,16;Pin;MW001
TX002060;2026-02-21;13:33:54;K00661;;;;;Heren;2;105,52;0;105,52;Pin;MW004
TX002198;2026-02-21;14:08:35;K00492;5042;V;53;k00492@example.com;Heren;2;200,6;0;200,6;Pin;MW004
TX001764;2026-02-21;14:35:15;K00756;;;;;Dames;3;208,19;0;208,19;Pin;MW003
TX000156;2026-02-21;14:49:49;K00557;;;;;Sale;4;191,21;0;191,21;Pin;MW002
TX001279;2026-02-21;14:53:25;K00090;;;;;Schoenen;1;147,38;0;147,38;Pin;MW002
TX001226;2026-02-21;15:15:53;K00121;;;;;Accessoires;3;131,42;19,15;112,27;Creditcard;MW004
TX000605;2026-02-21;15:29:48;K00015;5017;V;53;k00015@example.com;Schoenen;2;244,26;0;244,26;Pin;MW002
TX002450;2026-02-21;15:44:42;K00037;;;;;Heren;2;188,17;0;188,17;Contant;MW003
TX002030;2026-02-21;15:48:20;K00554;5038;V;49;k00554@example.com;Dames;4;206,37;0;206,37;Creditcard;MW002
TX001054;2026-02-21;16:08:07;K00633;;;;;Dames;2;151,71;14,27;137,44;Pin;MW002
TX001436;2026-02-21;17:28:20;K00442;;;;;Schoenen;3;327,09;0;327,09;Creditcard;MW002
TX001505;2026-02-21;19:15:51;K00446;;;;;Schoenen;4;361,56;60,45;301,11;Creditcard;MW004
TX000966;2026-02-21;19:18:32;K00259;5038;V;29;k00259@example.com;Dames;1;95,7;0;95,7;Contant;MW003
TX000276;2026-02-22;10:07:10;K00470;;;;;Heren;2;130,83;0;130,83;Pin;MW004
TX001411;2026-02-22;10:17:40;K00042;;;;;Dames;3;276,22;0;276,22;Contant;MW002
TX002269;2026-02-22;11:13:08;K00063;5121;V;60;k00063@example.com;Dames;1;61,57;0;61,57;Contant;MW003
TX002068;2026-02-22;11:23:45;K00391;4001;V;38;k00391@example.com;Dames;1;72,77;0;72,77;Contant;MW004
TX001045;2026-02-22;11:40:01;K00445;5025;V;30;k00445@example.com;Sale;1;29,16;0;29,16;Pin;MW003
TX000242;2026-02-22;11:43:55;K00597;4001;V;45;k00597@example.com;Accessoires;5;156,98;0;156,98;Contant;MW004
TX002199;2026-02-22;11:58:51;K00762;;;;;Dames;4;240,86;0;240,86;Pin;MW001
TX001895;2026-02-22;12:56:50;K00502;5042;V;68;k00502@example.com;Heren;2;148;0;148;Pin;MW003
TX000548;2026-02-22;13:23:27;K00282;5014;M;49;k00282@example.com;Heren;3;125,39;0;125,39;Contant;MW002
TX002064;2026-02-22;13:52:41;K00570;4001;V;28;k00570@example.com;Dames;2;186,89;0;186,89;Contant;MW004
TX001491;2026-02-22;13:54:17;K00721;5121;V;49;k00721@example.com;Heren;3;144,59;0;144,59;Creditcard;MW002
TX002278;2026-02-22;14:22:40;K00067;;;;;Accessoires;5;235,58;0;235,58;Contant;MW002
TX002298;2026-02-22;14:23:13;K00130;5042;M;61;k00130@example.com;Accessoires;2;97,03;0;97,03;Pin;MW004
TX002297;2026-02-22;14:42:40;K00781;5042;V;23;k00781@example.com;Dames;1;109,64;0;109,64;Creditcard;MW002
TX001506;2026-02-22;15:33:39;K00062;4001;M;34;k00062@example.com;Dames;4;141,34;0;141,34;Creditcard;MW004
TX001286;2026-02-22;16:29:21;K00378;;;;;Accessoires;4;94,02;0;94,02;Pin;MW002
TX002222;2026-02-22;17:24:49;K00119;5042;M;45;k00119@example.com;Accessoires;6;375,84;0;375,84;Creditcard;MW004
TX000667;2026-02-22;19:49:04;K00176;5042;V;29;k00176@example.com;Dames;2;200,32;0;200,32;Contant;MW001
TX001049;2026-02-22;19:50:32;K00135;4001;V;54;k00135@example.com;Dames;2;88,58;0;88,58;Pin;MW001
TX000373;2026-02-23;10:06:30;K00683;;;;;Dames;2;193,99;0;193,99;Contant;MW002
TX000585;2026-02-23;10:45:12;K00608;5038;V;28;k00608@example.com;Accessoires;4;123,39;0;123,39;Pin;MW002
TX000569;2026-02-23;10:51:41;K00415;;;;;Dames;4;352,72;0;352,72;Contant;MW004
TX002430;2026-02-23;10:56:13;K00747;5025;V;44;k00747@example.com;Accessoires;3;76,55;0;76,55;Contant;MW001
TX001256;2026-02-23;10:59:58;K00566;;;;;Dames;2;96,08;17,93;78,15;Creditcard;MW004
TX000958;2026-02-23;11:26:25;K00549;4001;M;68;k00549@example.com;Sale;3;92,65;10,12;82,53;Pin;MW001
TX001562;2026-02-23;11:46:18;K00366;;;;;Dames;2;136,59;0;136,59;Pin;MW001
TX001730;2026-02-23;11:55:01;K00142;;;;;Dames;3;155,4;0;155,4;Pin;MW002
TX001808;2026-02-23;12:23:12;K00096;4818;V;22;k00096@example.com;Dames;5;201,29;0;201,29;Creditcard;MW004
TX000410;2026-02-23;12:24:22;K00633;;;;;Heren;4;276,06;0;276,06;Contant;MW001
TX002464;2026-02-23;13:26:23;K00004;5014;V;32;k00004@example.com;Dames;4;317,8;0;317,8;Pin;MW001
TX002471;2026-02-23;13:33:40;K00188;4001;V;51;k00188@example.com;Heren;3;204,14;0;204,14;Pin;MW001
TX001663;2026-02-23;13:33:48;K00179;;;;;Accessoires;4;314;0;314;Pin;MW002
TX002124;2026-02-23;13:48:30;K00494;4001;V;51;k00494@example.com;Dames;2;199,8;0;199,8;Pin;MW004
TX002379;2026-02-23;13:51:02;K00468;4001;V;26;k00468@example.com;Schoenen;1;120,17;0;120,17;Pin;MW004
TX002196;2026-02-23;14:00:11;K00138;;;;;Dames;4;309,1;0;309,1;Creditcard;MW001
TX001813;2026-02-23;14:56:39;K00327;5038;M;70;k00327@example.com;Heren;2;171,48;0;171,48;Creditcard;MW001
TX000189;2026-02-23;15:09:25;K00793;;;;;Dames;4;375,49;0;375,49;Pin;MW002
TX000662;2026-02-23;15:17:05;K00766;5046;V;18;k00766@example.com;Schoenen;2;250,45;0;250,45;Pin;MW002
TX001874;2026-02-23;15:33:46;K00772;5042;V;37;k00772@example.com;Heren;4;348,15;0;348,15;Contant;MW002
TX001336;2026-02-23;17:48:22;K00666;5014;M;54;k00666@example.com;Sale;3;119,06;0;119,06;Pin;MW002
TX000846;2026-02-23;17:48:55;K00434;5025;V;27;k00434@example.com;Dames;2;115,65;0;115,65;Contant;MW004
TX000932;2026-02-23;18:13:33;K00496;;;;;Dames;5;371,27;0;371,27;Creditcard;MW003
TX001009;2026-02-23;19:16:36;K00590;;;;;Heren;1;87,19;0;87,19;Contant;MW003
TX000573;2026-02-23;19:45:04;K00293;4001;V;26;k00293@example.com;Sale;2;37,95;0;37,95;Pin;MW001
TX000737;2026-02-23;19:52:46;K00670;;;;;Accessoires;1;69,84;0;69,84;Pin;MW002
TX001362;2026-02-23;19:55:29;K00007;5042;V;42;k00007@example.com;Heren;3;156,08;0;156,08;Creditcard;MW002
TX001324;2026-02-24;11:05:39;K00405;4001;V;35;k00405@example.com;Heren;3;125,09;0;125,09;Pin;MW001
TX001295;2026-02-24;11:06:28;K00501;4001;V;43;k00501@example.com;Heren;3;316,59;0;316,59;Creditcard;MW002
TX001176;2026-02-24;11:45:15;K00582;5014;V;31;k00582@example.com;Accessoires;4;242,51;0;242,51;Contant;MW004
TX000282;2026-02-24;12:14:11;K00484;4001;M;47;k00484@example.com;Dames;2;129,15;0;129,15;Pin;MW001
TX000875;2026-02-24;12:16:06;K00138;5121;M;28;k00138@example.com;Dames;3;248,61;0;248,61;Pin;MW001
TX000199;2026-02-24;12:32:37;K00750;;;;;Heren;5;231,37;43,52;187,85;Contant;MW003
TX002381;2026-02-24;12:33:29;K00078;;;;;Accessoires;2;72,2;0;72,2;Contant;MW004
TX002151;2026-02-24;12:47:00;K00723;5046;V;27;k00723@example.com;Heren;1;72,64;0;72,64;Creditcard;MW002
TX000582;2026-02-24;12:56:57;K00220;;;;;Dames;4;336,64;0;336,64;Pin;MW003
TX000357;2026-02-24;13:47:54;K00398;5025;V;19;k00398@example.com;Heren;5;247,95;0;247,95;Pin;MW002
TX000549;2026-02-24;13:56:03;K00237;;;;;Accessoires;2;101,64;0;101,64;Pin;MW002
TX001536;2026-02-24;14:21:35;K00596;5014;V;42;k00596@example.com;Accessoires;6;340,21;0;340,21;Pin;MW002
TX002413;2026-02-24;14:25:35;K00565;5042;V;44;k00565@example.com;Accessoires;3;54,98;0;54,98;Pin;MW004
TX002258;2026-02-24;14:51:58;K00461;4001;M;26;k00461@example.com;Accessoires;2;73,3;0;73,3;Pin;MW001
TX000805;2026-02-24;15:24:25;K00513;5042;V;20;k00513@example.com;Dames;3;124,76;0;124,76;Creditcard;MW002
TX000389;2026-02-24;15:40:28;K00386;;;;;Dames;1;66,78;0;66,78;Creditcard;MW001
TX000942;2026-02-24;15:48:56;K00055;;;;;Dames;4;330,94;0;330,94;Contant;MW004
TX002120;2026-02-24;16:11:34;K00420;;;;;Dames;3;356,3;0;356,3;Creditcard;MW004
TX002397;2026-02-24;16:29:31;K00189;5025;V;38;k00189@example.com;Schoenen;3;265,54;0;265,54;Contant;MW001
TX001939;2026-02-24;16:59:09;K00423;5038;M;35;k00423@example.com;Schoenen;4;320,06;59,04;261,02;Pin;MW001
TX001946;2026-02-24;17:26:10;K00442;;;;;Heren;7;475,33;0;475,33;Pin;MW003
TX002426;2026-02-24;17:32:11;K00708;5025;V;54;k00708@example.com;Dames;4;233,17;0;233,17;Contant;MW004
TX001460;2026-02-24;17:33:47;K00140;5046;V;18;k00140@example.com;Heren;2;183,53;0;183,53;Creditcard;MW002
TX000793;2026-02-24;17:43:16;K00487;;;;;Accessoires;2;35,79;0;35,79;Pin;MW003
TX000997;2026-02-24;17:48:09;K00498;;;;;Accessoires;2;123,77;0;123,77;Contant;MW003
TX000411;2026-02-24;17:55:33;K00126;;;;;Dames;3;203,12;26,9;176,22;Pin;MW004
TX002110;2026-02-24;18:44:37;K00015;5038;M;27;k00015@example.com;Accessoires;1;36,1;0;36,1;Pin;MW004
TX000987;2026-02-24;18:46:43;K00513;;;;;Dames;2;228,53;0;228,53;Pin;MW003
TX001397;2026-02-24;18:57:17;K00216;;;;;Schoenen;1;94,89;0;94,89;Pin;MW001
TX001657;2026-02-25;10:07:51;K00420;;;;;Dames;2;170,07;0;170,07;Contant;MW004
TX001550;2026-02-25;10:12:01;K00746;;;;;Sale;4;109,01;10,45;98,56;Creditcard;MW002
TX000180;2026-02-25;10:52:40;K00328;;;;;Heren;2;141,2;21,16;120,04;Contant;MW001
TX000367;2026-02-25;11:02:50;K00477;;;;;Heren;2;85,04;0;85,04;Pin;MW004
TX001090;2026-02-25;11:05:15;K00077;4001;V;18;k00077@example.com;Dames;3;158,79;0;158,79;Pin;MW001
TX000832;2026-02-25;11:15:37;K00113;5038;V;26;k00113@example.com;Sale;3;99,41;0;99,41;Creditcard;MW001
TX000977;2026-02-25;11:16:49;K00459;;;;;Schoenen;7;591,18;0;591,18;Pin;MW004
TX001034;2026-02-25;12:00:45;K00363;;;;;Heren;4;160,66;25,64;135,02;Pin;MW004
TX001005;2026-02-25;12:14:52;K00736;;;;;Dames;5;330,87;0;330,87;Pin;MW002
TX000606;2026-02-25;12:16:03;K00715;4001;M;33;k00715@example.com;Dames;2;100,11;0;100,11;Contant;MW004
TX001098;2026-02-25;12:49:24;K00447;5038;M;30;k00447@example.com;Heren;1;82,42;0;82,42;Pin;MW002
TX001101;2026-02-25;13:02:10;K00455;4001;V;30;k00455@example.com;Sale;5;104,05;0;104,05;Pin;MW002
TX000035;2026-02-25;13:05:02;K00737;5038;V;46;k00737@example.com;Schoenen;1;78,8;0;78,8;Pin;MW002
TX001243;2026-02-25;13:57:23;K00468;;;;;Dames;1;71,77;0;71,77;Pin;MW002
TX001169;2026-02-25;14:02:18;K00067;5042;M;34;k00067@example.com;Dames;3;157,54;0;157,54;Creditcard;MW003
TX000769;2026-02-25;14:18:40;K00385;5038;V;22;k00385@example.com;Accessoires;2;144,14;0;144,14;Pin;MW001
TX001000;2026-02-25;14:42:49;K00363;;;;;Heren;3;178,26;24,8;153,46;Pin;MW002
TX001173;2026-02-25;14:51:22;K00084;4001;V;42;k00084@example.com;Schoenen;3;320,27;30,09;290,18;Contant;MW002
TX001175;2026-02-25;14:57:30;K00135;;;;;Dames;1;71,52;0;71,52;Pin;MW002
TX000565;2026-02-25;15:00:11;K00217;4001;V;43;k00217@example.com;Accessoires;4;292,72;0;292,72;Pin;MW004
TX001487;2026-02-25;15:24:16;K00181;;;;;Dames;4;340,69;0;340,69;Pin;MW001
TX001554;2026-02-25;15:25:46;K00510;4001;V;24;k00510@example.com;Accessoires;2;141,36;0;141,36;Pin;MW001
TX001707;2026-02-25;15:30:20;K00411;5046;V;27;k00411@example.com;Dames;1;74,97;0;74,97;Creditcard;MW004
TX001921;2026-02-25;15:47:47;K00222;5038;V;30;k00222@example.com;Dames;3;183,53;0;183,53;Creditcard;MW001
TX000543;2026-02-25;16:45:49;K00671;4001;V;35;k00671@example.com;Dames;2;161,85;0;161,85;Contant;MW003
TX000306;2026-02-25;16:46:48;K00735;5046;M;24;k00735@example.com;Heren;4;369,96;0;369,96;Pin;MW004
TX001137;2026-02-25;16:49:48;K00306;4818;V;33;k00306@example.com;Dames;1;62,67;0;62,67;Pin;MW001
TX001263;2026-02-25;16:51:46;K00509;4818;V;45;k00509@example.com;Accessoires;2;42,15;0;42,15;Contant;MW001
TX000123;2026-02-25;18:18:24;K00559;5014;M;30;k00559@example.com;Accessoires;2;82,68;0;82,68;Pin;MW004
TX000920;2026-02-25;19:29:39;K00301;5038;V;40;k00301@example.com;Dames;2;167,58;0;167,58;Pin;MW002
TX001680;2026-02-26;10:09:09;K00765;;;;;Heren;5;318,47;0;318,47;Creditcard;MW004
TX000750;2026-02-26;10:10:10;K00578;;;;;Dames;2;209,65;0;209,65;Pin;MW002
TX002231;2026-02-26;10:16:18;K00616;4001;V;31;k00616@example.com;Dames;3;146,53;0;146,53;Contant;MW003
TX000625;2026-02-26;10:32:15;K00221;;;;;Heren;1;55,67;10,97;44,7;Pin;MW001
TX000110;2026-02-26;10:49:49;K00491;4001;M;30;k00491@example.com;Dames;2;235,84;0;235,84;Pin;MW001
TX001108;2026-02-26;11:25:13;K00070;5121;V;60;k00070@example.com;Schoenen;4;397,24;0;397,24;Pin;MW003
TX000457;2026-02-26;12:28:18;K00244;4001;V;31;k00244@example.com;Dames;3;253,08;0;253,08;Pin;MW001
TX000379;2026-02-26;12:31:15;K00108;4001;M;20;k00108@example.com;Dames;3;118,23;0;118,23;Pin;MW002
TX000740;2026-02-26;13:40:13;K00187;4001;M;35;k00187@example.com;Accessoires;4;139,51;0;139,51;Pin;MW002
TX000798;2026-02-26;13:54:34;K00410;4001;V;34;k00410@example.com;Dames;3;195,92;0;195,92;Pin;MW001
TX000302;2026-02-26;14:09:46;K00441;4001;V;24;k00441@example.com;Dames;4;477,56;76,78;400,78;Pin;MW003
TX001831;2026-02-26;14:23:13;K00609;4001;V;38;k00609@example.com;Dames;3;309,16;0;309,16;Pin;MW003
TX002411;2026-02-26;14:33:54;K00198;5025;M;30;k00198@example.com;Accessoires;3;218,31;0;218,31;Pin;MW001
TX000530;2026-02-26;14:52:51;K00437;;;;;Accessoires;1;68,19;0;68,19;Pin;MW004
TX002344;2026-02-26;15:24:33;K00334;;;;;Dames;4;161,1;15,02;146,08;Contant;MW001
TX002260;2026-02-26;15:25:24;K00011;5121;V;44;k00011@example.com;Heren;2;100,2;0;100,2;Contant;MW001
TX000100;2026-02-26;15:35:15;K00099;;;;;Heren;3;205,88;0;205,88;Creditcard;MW004
TX000786;2026-02-26;15:40:51;K00265;;;;;Sale;2;98,8;0;98,8;Pin;MW001
TX000815;2026-02-26;16:02:08;K00119;5025;M;36;k00119@example.com;Dames;3;123,49;0;123,49;Pin;MW003
TX002313;2026-02-26;17:21:46;K00663;4001;V;28;k00663@example.com;Dames;2;89,02;0;89,02;Contant;MW003
TX001556;2026-02-26;19:02:45;K00302;;;;;Accessoires;3;195,47;0;195,47;Pin;MW001
TX001275;2026-02-26;19:23:22;K00223;;;;;Dames;2;213,14;0;213,14;Pin;MW004
TX000418;2026-02-26;19:44:53;K00168;5014;V;30;k00168@example.com;Schoenen;2;195,47;0;195,47;Pin;MW002
TX002500;2026-02-26;19:58:32;K00153;5262;M;48;k00153@example.com;Dames;5;371,88;0;371,88;Pin;MW002
TX000182;2026-02-27;10:39:53;K00650;;;;;Accessoires;1;78,04;0;78,04;Creditcard;MW004
TX002261;2026-02-27;10:57:35;K00252;4001;V;34;k00252@example.com;Dames;1;54,55;0;54,55;Pin;MW003
TX000393;2026-02-27;10:57:50;K00183;5025;V;27;k00183@example.com;Accessoires;1;53,7;0;53,7;Contant;MW002
TX000018;2026-02-27;11:24:41;K00145;4001;V;49;k00145@example.com;Schoenen;1;105,97;0;105,97;Contant;MW001
TX000969;2026-02-27;12:00:34;K00443;;;;;Heren;1;49,39;0;49,39;Creditcard;MW004
TX001163;2026-02-27;12:05:54;K00496;;;;;Dames;4;377,36;0;377,36;Contant;MW004
TX002131;2026-02-27;12:36:06;K00765;4001;M;25;k00765@example.com;Accessoires;2;87,71;0;87,71;Contant;MW002
TX001592;2026-02-27;12:42:57;K00190;;;;;Dames;1;86,44;0;86,44;Pin;MW003
TX001475;2026-02-27;13:18:17;K00020;5121;V;41;k00020@example.com;Dames;1;78,25;0;78,25;Pin;MW002
TX002458;2026-02-27;13:27:21;K00102;;;;;Heren;1;75,45;0;75,45;Creditcard;MW004
TX002283;2026-02-27;13:31:33;K00234;5014;V;42;k00234@example.com;Dames;1;101,51;0;101,51;Pin;MW002
TX000558;2026-02-27;13:36:33;K00141;;;;;Sale;3;95,13;0;95,13;Creditcard;MW002
TX000876;2026-02-27;13:53:11;K00037;;;;;Dames;3;299,88;0;299,88;Pin;MW002
